id,name,symbol,data_added,last_updated,price,volume_24h,circulating_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d
4755,LEDGIS,LED,2021-11-10T07:16:55.000Z,2023-02-12T02:18:00.000Z,+4.9002491627704294e-02,+1.1413372218230001e+04,+0.0000000000000000e+00,+1.0000000000000000e+09,+1.0000000000000000e+09,+4.0487400000000003e-03,-4.6329439499999996e+00,+3.5829181499999998e+00
4756,OTCBTC Token,OTB,2018-07-03T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.0902429392265036e-03,+1.1366419009440000e+04,+0.0000000000000000e+00,+1.9947088776256201e+08,,-1.6759320440000000e+01,+6.9428917999999995e-01,-6.6068761599999997e+00
4757,BovineVerse Token,BVT,2022-02-21T08:40:14.000Z,2023-02-12T02:18:00.000Z,+4.9539931307033165e-03,+1.1368235494040000e+04,+0.0000000000000000e+00,+1.0000000000000000e+09,+1.0000000000000000e+09,-3.6316729999999998e-02,-5.9489966999999999e-01,-4.9110144499999997e+00
4758,Safle,SAFLE,2021-12-16T21:40:01.000Z,2023-02-12T02:18:00.000Z,+5.1961933887136619e-03,+1.1360193678780000e+04,+0.0000000000000000e+00,+1.0000000000000000e+09,+1.0000000000000000e+09,-5.0184483999999996e-01,+2.7696037000000001e-01,+4.6644328000000002e-01
4759,Green Block Token,GBT,2023-02-03T00:34:37.000Z,2023-02-12T02:18:00.000Z,+1.9919518139436609e-02,+1.1350155971509999e+04,+0.0000000000000000e+00,+2.1000000000000000e+07,+2.1000000000000000e+07,-3.6109166999999998e-01,+4.2384634200000004e+00,-3.7615948439999997e+01
4760,ILUS Coin,ILUS,2021-05-26T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.8360239690965102e-01,+1.1316105853839999e+04,+0.0000000000000000e+00,+0.0000000000000000e+00,+8.6261334000000000e+07,+4.0481700000000002e-03,+9.1230615999999998e-01,-6.7174357599999999e+00
4761,Yolllo,YOLLLO,2022-09-17T18:02:40.000Z,2023-02-12T02:18:00.000Z,+4.4056626918112523e+00,+1.1262430271769999e+04,+0.0000000000000000e+00,+0.0000000000000000e+00,,+2.0740040000000001e-02,-4.8330247699999997e+00,-1.0341141049999999e+01
4762,CNNS,CNNS,2019-05-13T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.1827136910203761e-04,+1.1223312718870000e+04,+0.0000000000000000e+00,+1.0000000000000000e+10,,-4.3244917999999999e-01,+4.0641603399999999e+00,+5.8210207299999999e+00
4763,Sheesha Finance Polygon,MSHEESHA,2022-01-07T01:16:01.000Z,2023-02-12T02:18:00.000Z,+3.0928477121529145e-03,+1.1261272601360000e+04,+0.0000000000000000e+00,+1.0000000000000000e+09,+1.0000000000000000e+09,-5.0002888999999995e-01,+5.5712642499999996e+00,+1.7976684000000001e+00
4764,Cheems Inu,CINU,2021-11-28T03:00:00.000Z,2023-02-12T02:18:00.000Z,+4.3691618600000002e-16,+1.1186674351850001e+04,+0.0000000000000000e+00,+9.0071992547409910e+15,+9.0071992547409910e+15,-1.0068455700000001e+00,-6.1666588500000001e+00,-1.5573382850000000e+01
4765,xSUSHI,XSUSHI,2021-03-21T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.7641584936291073e+00,+1.1207469123190000e+04,+0.0000000000000000e+00,+0.0000000000000000e+00,+6.1062820000000000e+07,-4.8425810000000000e-02,+1.6670083499999999e+00,-1.3976362620000000e+01
4766,Uniform Fiscal Object,UFO,2014-02-27T00:00:00.000Z,2023-02-12T02:18:00.000Z,+2.2588332243945916e-04,+1.1160678907840000e+04,+0.0000000000000000e+00,+3.9342904949899998e+09,+4.0000000000000000e+09,-7.5167490000000003e-02,+7.3853916490000003e+01,+6.1248075600000000e+01
4767,New World Order,STATE,2022-09-22T07:46:09.000Z,2023-02-12T02:18:00.000Z,+2.0602805126062448e-08,+1.1160437346780000e+04,+0.0000000000000000e+00,+1.0000000000000000e+16,+1.0000000000000000e+16,-9.7634520000000002e-02,+5.1209806400000000e+00,-8.0865137399999991e+00
4768,Hibiki Finance,HIBIKI,2021-08-25T03:51:42.000Z,2023-02-12T02:18:00.000Z,+3.3606737167702690e-02,+1.1103282233860000e+04,+0.0000000000000000e+00,+1.1348392000000000e+07,+2.0000000000000000e+07,+9.3417299999999995e-02,-1.7473215300000000e+00,-8.9335997999999996e+00
4769,REDMARS,RMARS,2021-12-20T05:26:16.000Z,2023-02-12T02:18:00.000Z,+8.9351629036197878e-05,+1.1106889084650000e+04,+0.0000000000000000e+00,+2.5000000000000000e+08,+2.5000000000000000e+08,-1.8435551000000000e-01,-3.1564374529999998e+01,+1.3604728150000000e+01
4770,Network Capital Token,NETC,2023-01-04T17:02:22.000Z,2023-02-12T02:18:00.000Z,+4.4922206527160846e-01,+1.1093123109880000e+04,+0.0000000000000000e+00,+1.0000000000000000e+06,+1.0000000000000000e+06,-3.6417281000000001e-01,-1.9842300840000000e+01,-5.1715057100000003e+01
4771,Mithril Share,MIS,2020-12-30T00:00:00.000Z,2023-02-12T02:18:00.000Z,+2.9889659294163845e-01,+1.1010924407300001e+04,+0.0000000000000000e+00,+1.0000010000000000e+06,,-3.3326900000000000e-02,+2.1344009509999999e+01,+6.9835506199999999e+00
4772,Kingmaker,POWER,2022-12-26T01:16:50.000Z,2023-02-12T02:18:00.000Z,+1.8242206006227960e-04,+1.0979137806080000e+04,+0.0000000000000000e+00,+1.0000000000000000e+09,+1.0000000000000000e+09,-4.8425810000000000e-02,+2.2037974800000000e+00,+1.4335235300000000e+00
4773,Wallet Defi,WDF,2022-12-03T14:48:17.000Z,2023-02-12T02:18:00.000Z,+4.8945229969006038e-01,+1.0961780151260000e+04,+0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+05,-9.3097503699999997e+00,+5.6341470200000003e+00,-2.5370027400000001e+00
4774,Fire Protocol,FIRE,2020-12-29T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.0333388855071844e-02,+1.0969561792750001e+04,+0.0000000000000000e+00,+1.0000000000000000e+08,,-6.0115820000000000e-02,+1.0794391200000000e+00,-2.6486246130000001e+01
4775,Archive AI,ARCHAI,2023-02-04T17:34:03.000Z,2023-02-12T02:18:00.000Z,+4.3570834714476800e-02,+1.0956551379310000e+04,+0.0000000000000000e+00,+1.0000000000000000e+06,+6.8000000000000000e+06,-4.8425810000000000e-02,-6.9660565999999999e+00,-6.2815351520000000e+01
4776,The Youth Pay,TYP,2022-09-23T04:18:36.000Z,2023-02-12T02:18:00.000Z,+1.5003007664152989e-05,+1.0947752608840001e+04,+0.0000000000000000e+00,+5.0000000000000000e+09,,+7.1471944699999996e+00,-1.5248143570000000e+01,-1.7123972129999999e+01
4777,Farmland Protocol,FAR,2020-11-16T00:00:00.000Z,2023-02-12T02:18:00.000Z,+2.1077806887347356e-02,+1.0910250505290000e+04,+0.0000000000000000e+00,+6.0000000000000000e+07,+6.0000000000000000e+07,+1.9822323000000000e-01,+5.7904857300000003e+00,-1.1706862709999999e+01
4778,Vesta Finance,VSTA,2022-04-11T07:36:46.000Z,2023-02-12T02:18:00.000Z,+4.2169737343740488e-01,+1.0889697311940001e+04,+0.0000000000000000e+00,+1.0000000000000000e+08,+1.0000000000000000e+08,+4.1994579999999997e-02,-3.9474707699999998e+00,-1.1779413659999999e+01
4779,Bitlocus,BTL,2021-12-08T01:49:41.000Z,2023-02-12T02:18:00.000Z,+5.8411709839102297e-04,+1.0891444582380000e+04,+0.0000000000000000e+00,+5.0000000000000000e+08,+5.0000000000000000e+08,+4.0481700000000002e-03,+6.9388246899999997e+00,+6.9635877999999996e-01
4780,Wrapped WAN,WWAN,2021-03-02T00:00:00.000Z,2023-02-12T02:18:00.000Z,+2.0406448638499453e-01,+1.0991956764090000e+04,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.1000000000000000e+08,-1.7763120000000000e-02,+3.7754338500000002e+00,-7.9523275499999997e+00
4781,Carrot,CRT,2020-09-03T00:00:00.000Z,2023-02-12T02:18:00.000Z,+8.5617163736766380e-02,+1.0798660296890001e+04,+0.0000000000000000e+00,+0.0000000000000000e+00,,-1.1264266000000001e-01,-3.4207784000000002e-01,+4.0136108100000003e+00
4782,Sashimi,SASHIMI,2020-09-10T00:00:00.000Z,2023-02-12T02:18:00.000Z,+4.8315094629933948e-03,+1.0777135287390000e+04,+0.0000000000000000e+00,+2.3036030000000000e+06,,+1.0746102000000000e-01,-2.0572533399999999e+00,-6.8984279900000001e+00
4783,CDbio,MCD,2022-08-20T14:04:31.000Z,2023-02-12T02:18:00.000Z,+4.0007020237230355e+00,+1.0754863821990000e+04,+0.0000000000000000e+00,+1.0000000000000000e+09,+1.0000000000000000e+09,+8.6621699999999996e-02,-8.7728449999999999e-02,+9.7055756000000004e-01
4784,Defi For You,DFY,2021-04-08T00:00:00.000Z,2023-02-12T02:18:00.000Z,+7.1216412241585452e-04,+1.0786057068079999e+04,+0.0000000000000000e+00,+8.6141646770000005e+08,+8.7761646800000000e+08,-1.8596290700000000e+00,+8.6116159299999993e+00,-4.6894800099999996e+00
4785,HashBridge Oracle,HBO,2021-02-20T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.9232526631112873e-03,+1.0761455264390001e+04,+0.0000000000000000e+00,+1.0000000000000000e+09,+1.0000000000000000e+09,+2.6335412000000002e-01,+4.2105721000000002e-01,-2.5632039899999999e+00
4786,BitShiba,SHIBA,2021-11-11T09:19:03.000Z,2023-02-12T02:18:00.000Z,+1.4325897405134574e-08,+1.0732974880140000e+04,+0.0000000000000000e+00,+1.0000000000000000e+15,+1.0000000000000000e+15,-3.3163657000000002e-01,+3.1817673700000002e+00,+4.9279441799999999e+00
4787,Hey,HEY,2022-11-04T07:56:49.000Z,2023-02-12T02:18:00.000Z,+4.3049458437641065e-03,+1.0702961840050000e+04,+0.0000000000000000e+00,+1.0000000000000000e+08,+1.0000000000000000e+08,-4.8425810000000000e-02,+1.8767765390000001e+01,-3.4929896919999997e+01
4788,Lucky Block (V1),LBLOCK,2022-01-28T03:51:28.000Z,2023-02-12T02:18:00.000Z,+1.2106065479969439e-04,+1.0685213182840000e+04,+0.0000000000000000e+00,+9.9600521807679993e+10,+1.0000000000000000e+11,-4.8564211000000002e-01,-1.5284963700000000e+00,-1.3678500229999999e+01
4789,300FIT NETWORK,FIT,2021-02-17T00:00:00.000Z,2023-02-12T02:18:00.000Z,+6.5608807779100799e-04,+1.0682750862520001e+04,+0.0000000000000000e+00,+9.9970438390000000e+09,+1.0000000000000000e+10,+0.0000000000000000e+00,+1.2562214000000000e+00,-3.6710780199999999e+00
4790,BitBase Token,BTBS,2021-07-28T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.7696803351139542e-01,+1.0659309426180000e+04,+0.0000000000000000e+00,+0.0000000000000000e+00,+1.0000000000000000e+08,-9.4452820000000007e-02,+1.8378874000000001e+00,-6.3020681999999999e+00
4791,Radiant,RXD,2022-12-05T03:09:04.000Z,2023-02-12T02:18:00.000Z,+5.2759529252734355e-04,+1.0677746412619999e+04,+0.0000000000000000e+00,+3.2592568840000000e+09,+2.1000000000000000e+10,-1.0710547100000001e+00,-8.1808181999999996e-01,-2.1267275399999999e+01
4792,X7R,X7R,2022-10-13T15:46:11.000Z,2023-02-12T02:18:00.000Z,+7.1006839526736157e-02,+1.0640847968320000e+04,+0.0000000000000000e+00,+1.0000000000000000e+08,+1.0000000000000000e+08,+8.3342523000000002e-01,+9.0544619999999998e-01,+7.3676760100000003e+00
4793,Ally Direct Token,DRCT,2021-06-09T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.4686040938031474e-03,+1.0621024835220000e+04,+0.0000000000000000e+00,+1.2000000000000000e+09,+1.2000000000000000e+09,-4.8425810000000000e-02,+7.0410346500000003e+00,-1.0193968480000001e+01
4794,Koinos,KOIN,2021-01-19T00:00:00.000Z,2023-02-12T02:18:00.000Z,+4.9069837066889704e-01,+1.0600628038950001e+04,+0.0000000000000000e+00,+2.2084532000000000e+07,+0.0000000000000000e+00,-1.9152618299999999e+00,-8.8176222000000004e-01,-7.5700169700000002e+00
4795,Chicken,KFC,2020-09-25T00:00:00.000Z,2023-02-12T02:18:00.000Z,+8.7808603056243673e+00,+1.0562078831680001e+04,+0.0000000000000000e+00,+1.6413700000000000e+05,,+2.3468008000000001e-01,+1.9665900400000000e+00,-1.9496145420000001e+01
4796,Shopdi,SHOD,2022-10-25T03:55:55.000Z,2023-02-12T02:18:00.000Z,+1.1336191176070735e-01,+1.0570137793120000e+04,+0.0000000000000000e+00,+1.5000000000000000e+08,+1.5000000000000000e+08,+2.7084807999999999e-01,-8.6962311000000003e+00,-1.1944489620000001e+01
4797,Good Person Coin,GPCX,2022-05-30T12:57:45.000Z,2023-02-12T02:18:00.000Z,+1.0077234981502041e-03,+1.0516000535800000e+04,+0.0000000000000000e+00,+1.0000000000000000e+10,+1.0000000000000000e+10,+1.0366349000000000e-01,+2.9150848000000001e-01,+5.8851505999999998e-01
4798,StakeWise,RETH2,2022-03-09T12:49:06.000Z,2023-02-12T02:18:00.000Z,+1.5240507542702944e+03,+1.0490480272389999e+04,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-6.8334900000000002e-03,+1.5073704600000000e+00,-8.6314368100000003e+00
4799,TCGCoin 2.0,TCG2,2021-08-30T12:45:10.000Z,2023-02-12T02:18:00.000Z,+7.0714457676149617e-02,+1.0487368971620001e+04,+0.0000000000000000e+00,+2.8000000000000000e+08,+2.8000000000000000e+08,-3.4135932000000002e-01,-7.5317232000000001e-01,-9.0921581200000006e+00
4800,BLOCK-E,BLOCK-E,2022-10-10T05:48:33.000Z,2023-02-12T02:18:00.000Z,+2.5183766718549061e-01,+1.0458475944469999e+04,+0.0000000000000000e+00,+1.0000000000000000e+06,+1.0000000000000000e+06,+2.1486059740000002e+01,+9.8138164499999991e+00,-1.9702826900000002e+01
4801,Mimo Governance Token,MIMO,2021-07-11T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.7683864212153465e-02,+1.0422013445400000e+04,+0.0000000000000000e+00,+9.0275523279999995e+08,+1.0000000000000000e+09,+7.2891039999999996e-01,-1.4650861799999999e+00,-8.6329251599999992e+00
4802,Kitten Coin,KITTENS,2022-02-25T08:25:27.000Z,2023-02-12T02:18:00.000Z,+1.6723230151971001e-10,+1.0392573910319999e+04,+0.0000000000000000e+00,+1.0000000000000000e+15,+1.0000000000000000e+15,-1.3542823799999999e+00,+4.4012960899999998e+00,-3.2418238449999997e+01
4803,Marscoin,MARS,2014-02-24T00:00:00.000Z,2023-02-12T02:18:00.000Z,+5.7933353301328240e-02,+1.0392262941920000e+04,+0.0000000000000000e+00,+3.7775137320996001e+07,+3.9569999000000000e+07,-2.2468126999999999e-01,+2.4421730999999999e-01,-1.4710340090000001e+01
4804,Rabbit2023,RABBIT,2022-12-14T09:35:32.000Z,2023-02-12T02:18:00.000Z,+1.1138482022980618e-04,+1.0356291770399999e+04,+0.0000000000000000e+00,+1.0000000000000000e+09,+1.0000000000000000e+09,-6.2869069999999999e-02,+2.4284990499999999e+01,-4.1965543700000003e+00
4805,Wolf Works DAO,WLD,2022-03-03T05:42:16.000Z,2023-02-12T02:18:00.000Z,+6.5101735827368928e-03,+1.0253365600270001e+04,+0.0000000000000000e+00,+1.9180248251989999e+09,+1.9180248250000000e+09,-1.0780399999999999e-03,+1.3346272600000000e+00,-1.8317662009999999e+01
4806,Türkiye Motosiklet Federasyonu Fan Token,TMFT,2022-06-14T15:18:45.000Z,2023-02-12T02:18:00.000Z,+5.5051774790284523e-03,+1.0243432127739999e+04,+0.0000000000000000e+00,+1.0000000000000000e+08,+1.0000000000000000e+08,-6.7090651000000001e-01,+2.3001982000000001e-01,-7.8796833599999996e+00
4807,GooseFX,GOFX,2021-10-20T02:12:52.000Z,2023-02-12T02:18:00.000Z,+3.3181073517232532e-03,+9.9329449567600004e+03,+0.0000000000000000e+00,+7.0000000000000000e+08,+7.0000000000000000e+08,-1.0192680000000001e-02,-3.5885495000000001e+00,-4.5707915999999997e+00
4808,Alchemix USD,ALUSD,2021-02-27T00:00:00.000Z,2023-02-12T02:18:00.000Z,+9.8990322784723572e-01,+1.0229860761410000e+04,+0.0000000000000000e+00,+3.2910701795839900e+06,,-2.4927319000000001e-01,-5.4934240000000002e-02,-1.7295821000000000e-01
4809,Astroport,ASTRO,2023-02-06T08:16:33.000Z,2023-02-12T02:18:00.000Z,+1.0161837151084102e-01,+1.0229143253630000e+04,+0.0000000000000000e+00,+1.1000000000000000e+09,+1.1000000000000000e+09,-1.0714309999999999e-02,+7.0500275999999995e-01,+5.9315226900000004e+00
4810,Biometric Financial,BIOFI,2022-05-03T04:01:40.000Z,2023-02-12T02:18:00.000Z,+1.3226765480906313e-03,+1.0218802590320000e+04,+0.0000000000000000e+00,+1.0000000000000000e+10,,+2.1322976800000002e+00,-1.8259702600000001e+00,+1.3606753149999999e+01
4811,VNX Gold,VNXAU,2022-11-01T05:09:43.000Z,2023-02-12T02:18:00.000Z,+5.9883472341286776e+01,+1.0151644007430001e+04,+0.0000000000000000e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-4.0660197999999997e-01,-7.5037549999999995e-02,-2.9507644000000000e-01
4812,OptionPanda,OPA,2021-05-30T00:00:00.000Z,2023-02-12T02:18:00.000Z,+3.1948404720558317e-04,+1.0181915823740001e+04,+0.0000000000000000e+00,+0.0000000000000000e+00,+5.0000000000000000e+08,-2.9249596000000000e-01,+1.0434275000000000e-01,+4.5345679999999999e-01
4813,MCFinance,MCF,2021-09-06T08:24:58.000Z,2023-02-12T02:18:00.000Z,+4.7739570387334814e-03,+1.0149833342510001e+04,+0.0000000000000000e+00,+8.1000000000000000e+07,+8.1000000000000000e+07,-1.6899470000000000e-02,-5.5627999999999997e-02,+1.0860999000000000e-01
4814,World of Defish,WOD,2021-12-20T06:57:04.000Z,2023-02-12T02:18:00.000Z,+4.2717091873523773e-04,+1.0176880069049999e+04,+0.0000000000000000e+00,+1.0000000000000000e+09,+1.0000000000000000e+09,-7.8017900000000003e-03,+1.7044395000000001e+00,-9.5716689299999995e+00
4815,Mt Pelerin Shares,MPS,2021-03-24T00:00:00.000Z,2023-02-12T02:18:00.000Z,+8.5441403423860507e+00,+1.0153992141880000e+04,+0.0000000000000000e+00,+1.0000000000000000e+07,+1.0000000000000000e+07,-1.9790099999999998e-03,+5.7712683900000004e+00,-1.2185460720000000e+01
4816,CoinScan,SCAN,2022-03-11T08:59:36.000Z,2023-02-12T02:18:00.000Z,+6.4825396792531831e-03,+1.0115281637960001e+04,+0.0000000000000000e+00,+1.0000000000000000e+09,+1.0000000000000000e+09,-6.6791893000000002e-01,-2.7772638199999999e+00,-1.1552408130000000e+01
4817,Delta,DELTA,2021-03-29T00:00:00.000Z,2023-02-12T02:18:00.000Z,+1.1427350777062448e+00,+1.0095181301529999e+04,+0.0000000000000000e+00,+4.5000000000000000e+07,+4.5000000000000000e+07,-4.8425810000000000e-02,+2.1592944900000002e+00,-7.9968047999999996e+00
4818,Ethereans,OS,2021-10-29T03:56:25.000Z,2023-02-12T02:18:00.000Z,+3.9152032249012199e+00,+1.0088251533029999e+04,+0.0000000000000000e+00,+1.0000000000000000e+06,+1.0000000000000000e+06,-4.8425810000000000e-02,-2.5718698000000001e-01,-1.5892329210000000e+01
4819,Notable,NBL,2021-11-23T13:05:56.000Z,2023-02-12T02:18:00.000Z,+8.0332021164311526e-03,+1.0070815632630000e+04,+0.0000000000000000e+00,+1.0000000000000000e+08,+1.0000000000000000e+08,-7.6581599999999998e-03,-3.4953456999999999e-01,-6.9609472200000004e+00
4820,Fluffy Coin,FLUF,2021-11-21T16:06:18.000Z,2023-02-12T02:18:00.000Z,+1.6103411693777601e-04,+1.0068474354960001e+04,+0.0000000000000000e+00,+1.0000000000000000e+09,+1.0000000000000000e+09,-3.6109166999999998e-01,-3.8914416500000000e+00,+7.0985339600000001e+00
4821,Pledge,PLGR,2021-09-01T05:15:05.000Z,2023-02-12T02:18:00.000Z,+5.1042793542439976e-04,+1.0066051782080000e+04,+0.0000000000000000e+00,+0.0000000000000000e+00,+3.0000000000000000e+09,+1.8916309999999999e-02,+1.8780773200000001e+00,-4.9237004899999999e+00
4822,Talent Token,TTX,2020-10-13T00:00:00.000Z,2023-02-12T02:18:00.000Z,+7.7371761974737413e-04,+1.0058077616510000e+04,+0.0000000000000000e+00,+3.0000000000000000e+09,+3.0000000000000000e+09,-3.6109166999999998e-01,-3.8486295099999999e+00,-1.0516777700000000e+00
4823,Cookies Protocol,CP,2022-12-09T10:45:11.000Z,2023-02-12T02:18:00.000Z,+3.6614472783794974e-08,+1.0018738982040000e+04,+0.0000000000000000e+00,+1.0000000000000000e+14,+1.0000000000000000e+14,-1.2848410299999999e+00,-1.0969189050000001e+01,-2.7001001800000001e+01
4824,Mythos,MYTH,2022-10-10T05:37:02.000Z,2023-02-12T02:18:00.000Z,+1.0031892631779207e+00,+1.0018664588620000e+04,+0.0000000000000000e+00,+1.0000000000000000e+09,+1.0000000000000000e+09,-1.7772899000000000e-01,+2.9747638099999998e+00,+1.1752332999999999e+00
4825,Windfall Token,WFT,2021-11-19T15:14:28.000Z,2023-02-12T02:18:00.000Z,+1.1241054353306552e-01,+1.0002113981650000e+04,+0.0000000000000000e+00,+0.0000000000000000e+00,,-8.3474129999999994e-02,+6.6318946600000004e+00,-6.2839545699999997e+00
4826,STMAN | Stickman's Battleground NFT Game,STMAN,2021-12-02T13:56:03.000Z,2023-02-12T02:18:00.000Z,+1.9859697692845642e-03,+9.9917444986600003e+03,+0.0000000000000000e+00,+2.3000000000000000e+08,+2.3000000000000000e+08,-4.3317417000000003e-01,+4.7583080000000000e-02,-8.9514040300000008e+00
4827,Lum Network,LUM,2022-01-12T07:49:43.000Z,2023-02-12T02:18:00.000Z,+8.5341286505617405e-04,+9.9800624108699994e+03,+0.0000000000000000e+00,+0.0000000000000000e+00,,-3.1166758000000000e-01,+9.0986350000000005e-01,-5.9022063899999999e+00
4828,Lilly Finance,Ly,2022-02-14T07:35:46.000Z,2023-02-12T02:18:00.000Z,+5.9284341504169006e-11,+9.9790333258200008e+03,+0.0000000000000000e+00,+9.0071992547409910e+15,+9.0071992547409910e+15,-4.4960977299999998e+00,+6.8140038299999999e+00,-7.5767442599999999e+00
4829,DEVITA,LIFE,2021-12-27T05:49:18.000Z,2023-02-12T02:18:00.000Z,+5.7711569481441825e-03,+9.9655832820300002e+03,+0.0000000000000000e+00,+1.0000000000000000e+10,+1.0000000000000000e+11,+4.0481700000000002e-03,+2.3123208599999998e+00,+2.1277135399999998e+00
4830,Billiard Crypto,BIC,2023-01-18T14:59:05.000Z,2023-02-12T02:18:00.000Z,+2.8065573432023462e-02,+9.9588209469300000e+03,+0.0000000000000000e+00,+1.0000000000000000e+07,+1.0000000000000000e+07,+1.5068097000000000e-01,+5.1629807699999999e+00,-2.4404585579999999e+01
4831,OEC BTC,BTCK,2021-08-02T00:00:00.000Z,2023-02-12T02:18:00.000Z,+2.1878519432899484e+04,+9.9524465946000000e+03,+0.0000000000000000e+00,+0.0000000000000000e+00,,+6.4804459999999994e-02,+9.1147343000000003e-01,-6.4544651599999998e+00
4832,Xrp Classic,XRPC,2022-12-03T13:32:28.000Z,2023-02-12T02:18:00.000Z,+5.6268474310371451e-03,+9.9226668848099998e+03,+0.0000000000000000e+00,+1.0000000000000000e+09,+1.0000000000000000e+09,-3.1275898000000002e-01,-1.4934754800000001e+00,-3.8334087320000002e+01
4833,PixelVerse,PIXEL,2021-11-06T06:49:56.000Z,2023-02-12T02:18:00.000Z,+4.7201386875868990e-04,+9.9170383342000005e+03,+0.0000000000000000e+00,+1.0000000000000000e+09,+1.0000000000000000e+09,-3.5793237000000000e-01,+1.6020132100000000e+00,-1.2393949700000000e+01
4834,Ethermon,EMON,2021-05-18T00:00:00.000Z,2023-02-12T02:18:00.000Z,+2.4904992722493960e-03,+9.8788595697900000e+03,+0.0000000000000000e+00,+4.0000000000000000e+08,+4.0000000000000000e+08,-3.9596801999999998e-01,+2.5522831000000001e-01,+9.0705845000000007e+00
4835,League of Ancients,LOA,2021-12-09T17:14:02.000Z,2023-02-12T02:18:00.000Z,+3.3804645049526805e-03,+9.8769680059000002e+03,+0.0000000000000000e+00,+1.0000000000000000e+09,+1.0000000000000000e+09,-3.7148740000000000e-02,+7.1956569999999997e-02,-9.0076088500000004e+00
4836,Shiny Ore,SO,2022-06-10T08:43:47.000Z,2023-02-12T02:18:00.000Z,+1.3300904052631672e-05,+9.8848166287500007e+03,+0.0000000000000000e+00,+2.0000000000000000e+08,+1.7600000000000000e+08,+3.7367273800000000e+00,-1.7708871370000001e+01,+4.3718581950000001e+01
